"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","mouse_click","stim_duration","exp_stage","stim","coded_response","trial_num","reference","stim_rating","reference_rating","responses","credit_var"
"<div class = centerbox><p class = ""center-block-text"">Welcome to the experiment. This task will take around 15 minutes. Press <strong>enter</strong> to begin.</p></div>","1666","13","1666","0","instruction","poldrack-text","0","1668","0.0-0.0-0.0","dietary_decision","true","0","","","","","","","","","","","",""
"","6959","","","","instruction","poldrack-instructions","1","8627","0.0-0.0-1.0","dietary_decision","true","0","[{""page_index"":0,""viewing_time"":6959}]","","","","","","","","","","",""
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the healthiness of each food item without regard for its taste. Press <strong>enter</strong> to begin.</p></div>","5791","13","5791","500","start_health","poldrack-text","2","15424","0.0-1.0","dietary_decision","true","0","","","","","","","","","","","",""
"","3696","","3696","500","stim","single-stim-button","3","19628","0.0-2.0","dietary_decision","true","0","","Healthy","3696","health_rating","carrots","1","0","","","","",""
"","1978","","1978","500","stim","single-stim-button","4","22106","0.0-3.0","dietary_decision","true","0","","Healthy","1978","health_rating","cranberries","1","1","","","","",""
"","3298","","3298","500","stim","single-stim-button","5","25905","0.0-4.0","dietary_decision","true","0","","Unhealthy","3298","health_rating","KitKat","-1","2","","","","",""
"","1631","","1631","500","stim","single-stim-button","6","28043","0.0-5.0","dietary_decision","true","0","","Unhealthy","1631","health_rating","cookiencream","-1","3","","","","",""
"","1770","","1770","500","stim","single-stim-button","7","30328","0.0-6.0","dietary_decision","true","0","","Unhealthy","1770","health_rating","cookies","-1","4","","","","",""
"","3342","","3342","500","stim","single-stim-button","8","34185","0.0-7.0","dietary_decision","true","0","","Unhealthy","3342","health_rating","cherryicecream","-1","5","","","","",""
"","3248","","3248","500","stim","single-stim-button","9","37936","0.0-8.0","dietary_decision","true","0","","Very_Unhealthy","3248","health_rating","keeblerfudgestripes","-2","6","","","","",""
"","1922","","1922","500","stim","single-stim-button","10","40362","0.0-9.0","dietary_decision","true","0","","Healthy","1922","health_rating","banana","1","7","","","","",""
"","2815","","2815","500","stim","single-stim-button","11","43683","0.0-10.0","dietary_decision","true","0","","Unhealthy","2815","health_rating","ffraspsorbet","-1","8","","","","",""
"","3805","","3805","500","stim","single-stim-button","12","47988","0.0-11.0","dietary_decision","true","0","","Healthy","3805","health_rating","cellery","1","9","","","","",""
"","3077","","3077","500","stim","single-stim-button","13","51567","0.0-12.0","dietary_decision","true","0","","Unhealthy","3077","health_rating","RiceKrispyTreat","-1","10","","","","",""
"","3138","","3138","500","stim","single-stim-button","14","55210","0.0-13.0","dietary_decision","true","0","","Unhealthy","3138","health_rating","Ghiradelli","-1","11","","","","",""
"","-1","","4000","500","stim","single-stim-button","15","59714","0.0-14.0","dietary_decision","true","0","","-1","4000","health_rating","wheatcrisps","NaN","12","","","","",""
"","2572","","2572","500","stim","single-stim-button","16","62800","0.0-15.0","dietary_decision","true","0","","Unhealthy","2572","health_rating","Reeses","-1","13","","","","",""
"","2469","","2469","500","stim","single-stim-button","17","65785","0.0-16.0","dietary_decision","true","0","","Very_Unhealthy","2469","health_rating","laysclassic","-2","14","","","","",""
"","1526","","1526","500","stim","single-stim-button","18","67815","0.0-17.0","dietary_decision","true","0","","Healthy","1526","health_rating","reddelicious","1","15","","","","",""
"","1875","","1875","500","stim","single-stim-button","19","70206","0.0-18.0","dietary_decision","true","0","","Unhealthy","1875","health_rating","keeblerrainbow","-1","16","","","","",""
"","3095","","3095","500","stim","single-stim-button","20","73807","0.0-19.0","dietary_decision","true","0","","Unhealthy","3095","health_rating","orangejello","-1","17","","","","",""
"","2821","","2821","500","stim","single-stim-button","21","77135","0.0-20.0","dietary_decision","true","0","","Unhealthy","2821","health_rating","slimfastC","-1","18","","","","",""
"","1271","","1271","500","stim","single-stim-button","22","78911","0.0-21.0","dietary_decision","true","0","","Healthy","1271","health_rating","orange","1","19","","","","",""
"","1923","","1923","500","stim","single-stim-button","23","81351","0.0-22.0","dietary_decision","true","0","","Neutral","1923","health_rating","Oreos","0","20","","","","",""
"","1782","","1782","500","stim","single-stim-button","24","83639","0.0-23.0","dietary_decision","true","0","","Very_Unhealthy","1782","health_rating","FlamingCheetos","-2","21","","","","",""
"","1854","","1854","500","stim","single-stim-button","25","86004","0.0-24.0","dietary_decision","true","0","","Unhealthy","1854","health_rating","100Grand","-1","22","","","","",""
"","1714","","1714","500","stim","single-stim-button","26","88223","0.0-25.0","dietary_decision","true","0","","Unhealthy","1714","health_rating","wwbrownie","-1","23","","","","",""
"","3471","","3471","500","stim","single-stim-button","27","92201","0.0-26.0","dietary_decision","true","0","","Neutral","3471","health_rating","brocollincauliflower","0","24","","","","",""
"","1857","","1857","500","stim","single-stim-button","28","94567","0.0-27.0","dietary_decision","true","0","","Healthy","1857","health_rating","whitegrapes","1","25","","","","",""
"","3656","","3656","500","stim","single-stim-button","29","98733","0.0-28.0","dietary_decision","true","0","","Healthy","3656","health_rating","raisins","1","26","","","","",""
"","3212","","3212","500","stim","single-stim-button","30","102452","0.0-29.0","dietary_decision","true","0","","Neutral","3212","health_rating","HoHo","0","27","","","","",""
"","1010","","1010","500","stim","single-stim-button","31","103968","0.0-30.0","dietary_decision","true","0","","Unhealthy","1010","health_rating","ChipsAhoy","-1","28","","","","",""
"","2472","","2472","500","stim","single-stim-button","32","106947","0.0-31.0","dietary_decision","true","0","","Unhealthy","2472","health_rating","strussel","-1","29","","","","",""
"","3422","","3422","500","stim","single-stim-button","33","110877","0.0-32.0","dietary_decision","true","0","","Unhealthy","3422","health_rating","slimfastV","-1","30","","","","",""
"","1692","","1692","500","stim","single-stim-button","34","113084","0.0-33.0","dietary_decision","true","0","","Unhealthy","1692","health_rating","sbcrackers","-1","31","","","","",""
"","1693","","1693","500","stim","single-stim-button","35","115284","0.0-34.0","dietary_decision","true","0","","Healthy","1693","health_rating","redgrapes","1","32","","","","",""
"","2916","","2916","500","stim","single-stim-button","36","118701","0.0-35.0","dietary_decision","true","0","","Unhealthy","2916","health_rating","uToberlorone","-1","33","","","","",""
"","3777","","3777","500","stim","single-stim-button","37","122980","0.0-36.0","dietary_decision","true","0","","Neutral","3777","health_rating","sbdietbar","0","34","","","","",""
"","3331","","3331","500","stim","single-stim-button","38","126827","0.0-37.0","dietary_decision","true","0","","Unhealthy","3331","health_rating","MrsFields","-1","35","","","","",""
