text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,full_screen,focus_shifts,view_history,mouse_click,stim_duration,exp_stage,stim,coded_response,trial_num,reference,stim_rating,reference_rating,responses,credit_var
"<div class = centerbox><p class = ""center-block-text"">Welcome to the experiment. This task will take around 15 minutes. Press <strong>enter</strong> to begin.</p></div>",3466.0,13.0,3466.0,0.0,instruction,poldrack-text,0,3466,0.0-0.0-0.0,dietary_decision,True,0,,,,,,,,,,,,
,2341.0,,,,instruction,poldrack-instructions,1,5807,0.0-0.0-1.0,dietary_decision,True,0,"[{""page_index"":0,""viewing_time"":2340}]",,,,,,,,,,,
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the tastiness of each food item without regard for its healthiness. Press <strong>enter</strong> to begin.</p></div>",6485.0,13.0,6485.0,500.0,start_taste,poldrack-text,2,13306,0.0-1.0,dietary_decision,True,0,,,,,,,,,,,,
,2294.0,,2294.0,500.0,stim,single-stim-button,3,16106,0.0-2.0,dietary_decision,True,0,,Good,2294.0,taste_rating,icecreamsandwich,1.0,0.0,,,,,
,1463.0,,1463.0,500.0,stim,single-stim-button,4,18073,0.0-3.0,dietary_decision,True,0,,Good,1463.0,taste_rating,strawberries,1.0,1.0,,,,,
,2211.0,,2211.0,500.0,stim,single-stim-button,5,20790,0.0-4.0,dietary_decision,True,0,,Very_Good,2211.0,taste_rating,cookiencream,2.0,2.0,,,,,
,1980.0,,1980.0,500.0,stim,single-stim-button,6,23271,0.0-5.0,dietary_decision,True,0,,Good,1980.0,taste_rating,butterfinger,1.0,3.0,,,,,
,1399.0,,1399.0,500.0,stim,single-stim-button,7,25173,0.0-6.0,dietary_decision,True,0,,Neutral,1399.0,taste_rating,reddelicious,0.0,4.0,,,,,
,1665.0,,1665.0,500.0,stim,single-stim-button,8,27339,0.0-7.0,dietary_decision,True,0,,Very_Good,1665.0,taste_rating,uToberlorone,2.0,5.0,,,,,
,1955.0,,1955.0,500.0,stim,single-stim-button,9,29796,0.0-8.0,dietary_decision,True,0,,Good,1955.0,taste_rating,FamousAmos,1.0,6.0,,,,,
,1933.0,,1933.0,500.0,stim,single-stim-button,10,32241,0.0-9.0,dietary_decision,True,0,,Neutral,1933.0,taste_rating,orange,0.0,7.0,,,,,
,2226.0,,2226.0,500.0,stim,single-stim-button,11,34969,0.0-10.0,dietary_decision,True,0,,Good,2226.0,taste_rating,sbcrackers,1.0,8.0,,,,,
,1682.0,,1682.0,500.0,stim,single-stim-button,12,37152,0.0-11.0,dietary_decision,True,0,,Good,1682.0,taste_rating,slimfastV,1.0,9.0,,,,,
,1423.0,,1423.0,500.0,stim,single-stim-button,13,39077,0.0-12.0,dietary_decision,True,0,,Good,1423.0,taste_rating,raisins,1.0,10.0,,,,,
,2298.0,,2298.0,500.0,stim,single-stim-button,14,41877,0.0-13.0,dietary_decision,True,0,,Neutral,2298.0,taste_rating,strussel,0.0,11.0,,,,,
,1460.0,,1460.0,500.0,stim,single-stim-button,15,43837,0.0-14.0,dietary_decision,True,0,,Very_Good,1460.0,taste_rating,HoHo,2.0,12.0,,,,,
,2054.0,,2054.0,500.0,stim,single-stim-button,16,46394,0.0-15.0,dietary_decision,True,0,,Very_Good,2054.0,taste_rating,Doritosranch,2.0,13.0,,,,,
,1482.0,,1482.0,500.0,stim,single-stim-button,17,48378,0.0-16.0,dietary_decision,True,0,,Good,1482.0,taste_rating,mixedyogart,1.0,14.0,,,,,
,2453.0,,2453.0,500.0,stim,single-stim-button,18,51332,0.0-17.0,dietary_decision,True,0,,Good,2453.0,taste_rating,laysclassic,1.0,15.0,,,,,
,2190.0,,2190.0,500.0,stim,single-stim-button,19,54023,0.0-18.0,dietary_decision,True,0,,Good,2190.0,taste_rating,slimfastC,1.0,16.0,,,,,
,2015.0,,2015.0,500.0,stim,single-stim-button,20,56539,0.0-19.0,dietary_decision,True,0,,Good,2015.0,taste_rating,RiceKrispyTreat,1.0,17.0,,,,,
,1987.0,,1987.0,500.0,stim,single-stim-button,21,59028,0.0-20.0,dietary_decision,True,0,,Good,1987.0,taste_rating,specialKbar,1.0,18.0,,,,,
,1528.0,,1528.0,500.0,stim,single-stim-button,22,61058,0.0-21.0,dietary_decision,True,0,,Very_Good,1528.0,taste_rating,wwbrownie,2.0,19.0,,,,,
,1310.0,,1310.0,500.0,stim,single-stim-button,23,62868,0.0-22.0,dietary_decision,True,0,,Very_Good,1310.0,taste_rating,KitKat,2.0,20.0,,,,,
,1859.0,,1859.0,500.0,stim,single-stim-button,24,65229,0.0-23.0,dietary_decision,True,0,,Very_Good,1859.0,taste_rating,ffraspsorbet,2.0,21.0,,,,,
,1299.0,,1299.0,500.0,stim,single-stim-button,25,67031,0.0-24.0,dietary_decision,True,0,,Very_Good,1299.0,taste_rating,cherryicecream,2.0,22.0,,,,,
,1749.0,,1749.0,500.0,stim,single-stim-button,26,69280,0.0-25.0,dietary_decision,True,0,,Good,1749.0,taste_rating,whitegrapes,1.0,23.0,,,,,
,1652.0,,1652.0,500.0,stim,single-stim-button,27,71434,0.0-26.0,dietary_decision,True,0,,Bad,1652.0,taste_rating,cellery,-1.0,24.0,,,,,
,1796.0,,1796.0,500.0,stim,single-stim-button,28,73733,0.0-27.0,dietary_decision,True,0,,Good,1796.0,taste_rating,MrsFields,1.0,25.0,,,,,
,1572.0,,1572.0,500.0,stim,single-stim-button,29,75807,0.0-28.0,dietary_decision,True,0,,Very_Good,1572.0,taste_rating,Reeses,2.0,26.0,,,,,
,1811.0,,1811.0,500.0,stim,single-stim-button,30,78119,0.0-29.0,dietary_decision,True,0,,Good,1811.0,taste_rating,FlamingCheetos,1.0,27.0,,,,,
,1186.0,,1186.0,500.0,stim,single-stim-button,31,79806,0.0-30.0,dietary_decision,True,0,,Good,1186.0,taste_rating,Ghiradelli,1.0,28.0,,,,,
,2488.0,,2488.0,500.0,stim,single-stim-button,32,82795,0.0-31.0,dietary_decision,True,0,,Neutral,2488.0,taste_rating,keeblerfudgestripes,0.0,29.0,,,,,
,1567.0,,1567.0,500.0,stim,single-stim-button,33,84864,0.0-32.0,dietary_decision,True,0,,Good,1567.0,taste_rating,100Grand,1.0,30.0,,,,,
,1892.0,,1892.0,500.0,stim,single-stim-button,34,87257,0.0-33.0,dietary_decision,True,0,,Bad,1892.0,taste_rating,carrots,-1.0,31.0,,,,,
,1560.0,,1560.0,500.0,stim,single-stim-button,35,89320,0.0-34.0,dietary_decision,True,0,,Good,1560.0,taste_rating,uTwix,1.0,32.0,,,,,
,1375.0,,1375.0,500.0,stim,single-stim-button,36,91197,0.0-35.0,dietary_decision,True,0,,Good,1375.0,taste_rating,ruffles,1.0,33.0,,,,,
,1047.0,,1047.0,500.0,stim,single-stim-button,37,92745,0.0-36.0,dietary_decision,True,0,,Good,1047.0,taste_rating,ChipsAhoy,1.0,34.0,,,,,
,2481.0,,2481.0,500.0,stim,single-stim-button,38,95728,0.0-37.0,dietary_decision,True,0,,Neutral,2481.0,taste_rating,banana,0.0,35.0,,,,,
,2874.0,,2874.0,500.0,stim,single-stim-button,39,99104,0.0-38.0,dietary_decision,True,0,,Good,2874.0,taste_rating,sbdietbar,1.0,36.0,,,,,
,1654.0,,1654.0,500.0,stim,single-stim-button,40,101258,0.0-39.0,dietary_decision,True,0,,Good,1654.0,taste_rating,wwmuffin,1.0,37.0,,,,,
,1586.0,,1586.0,500.0,stim,single-stim-button,41,103346,0.0-40.0,dietary_decision,True,0,,Bad,1586.0,taste_rating,grannysmith,-1.0,38.0,,,,,
,1530.0,,1530.0,500.0,stim,single-stim-button,42,105376,0.0-41.0,dietary_decision,True,0,,Bad,1530.0,taste_rating,orangejello,-1.0,39.0,,,,,
,1741.0,,1741.0,500.0,stim,single-stim-button,43,107619,0.0-42.0,dietary_decision,True,0,,Neutral,1741.0,taste_rating,blueberryyogart,0.0,40.0,,,,,
,2454.0,,2454.0,500.0,stim,single-stim-button,44,110575,0.0-43.0,dietary_decision,True,0,,Neutral,2454.0,taste_rating,cookies,0.0,41.0,,,,,
,1634.0,,1634.0,500.0,stim,single-stim-button,45,112710,0.0-44.0,dietary_decision,True,0,,Neutral,1634.0,taste_rating,Lindt,0.0,42.0,,,,,
,1958.0,,1958.0,500.0,stim,single-stim-button,46,115169,0.0-45.0,dietary_decision,True,0,,Bad,1958.0,taste_rating,wheatcrisps,-1.0,43.0,,,,,
,1744.0,,1744.0,500.0,stim,single-stim-button,47,117415,0.0-46.0,dietary_decision,True,0,,Neutral,1744.0,taste_rating,redgrapes,0.0,44.0,,,,,
,1794.0,,1794.0,500.0,stim,single-stim-button,48,119711,0.0-47.0,dietary_decision,True,0,,Good,1794.0,taste_rating,keeblerrainbow,1.0,45.0,,,,,
,1455.0,,1455.0,500.0,stim,single-stim-button,49,121668,0.0-48.0,dietary_decision,True,0,,Good,1455.0,taste_rating,frozenyogart,1.0,46.0,,,,,
,1493.0,,1493.0,500.0,stim,single-stim-button,50,123663,0.0-49.0,dietary_decision,True,0,,Good,1493.0,taste_rating,Oreos,1.0,47.0,,,,,
,1699.0,,1699.0,500.0,stim,single-stim-button,51,125863,0.0-50.0,dietary_decision,True,0,,Bad,1699.0,taste_rating,brocollincauliflower,-1.0,48.0,,,,,
,2867.0,,2867.0,500.0,stim,single-stim-button,52,129230,0.0-51.0,dietary_decision,True,0,,Very_Bad,2867.0,taste_rating,cranberries,-2.0,49.0,,,,,
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the healthiness of each food item without regard for its taste. Press <strong>enter</strong> to begin.</p></div>",4218.0,13.0,4218.0,500.0,start_health,poldrack-text,53,133949,0.0-52.0,dietary_decision,True,0,,,,,,,,,,,,
,1996.0,,1996.0,500.0,stim,single-stim-button,54,136447,0.0-53.0,dietary_decision,True,0,,Unhealthy,1996.0,health_rating,cookies,-1.0,0.0,,,,,
,1866.0,,1866.0,500.0,stim,single-stim-button,55,138814,0.0-54.0,dietary_decision,True,0,,Healthy,1866.0,health_rating,brocollincauliflower,1.0,1.0,,,,,
,2308.0,,2308.0,500.0,stim,single-stim-button,56,141623,0.0-55.0,dietary_decision,True,0,,Very_Unhealthy,2308.0,health_rating,HoHo,-2.0,2.0,,,,,
,1921.0,,1921.0,500.0,stim,single-stim-button,57,144046,0.0-56.0,dietary_decision,True,0,,Neutral,1921.0,health_rating,cranberries,0.0,3.0,,,,,
,2324.0,,2324.0,500.0,stim,single-stim-button,58,146872,0.0-57.0,dietary_decision,True,0,,Very_Healthy,2324.0,health_rating,strawberries,2.0,4.0,,,,,
,2680.0,,2680.0,500.0,stim,single-stim-button,59,150053,0.0-58.0,dietary_decision,True,0,,Unhealthy,2680.0,health_rating,slimfastV,-1.0,5.0,,,,,
,1630.0,,1630.0,500.0,stim,single-stim-button,60,152185,0.0-59.0,dietary_decision,True,0,,Very_Unhealthy,1630.0,health_rating,Reeses,-2.0,6.0,,,,,
,1012.0,,1012.0,500.0,stim,single-stim-button,61,153698,0.0-60.0,dietary_decision,True,0,,Unhealthy,1012.0,health_rating,mixedyogart,-1.0,7.0,,,,,
,1323.0,,1323.0,500.0,stim,single-stim-button,62,155523,0.0-61.0,dietary_decision,True,0,,Neutral,1323.0,health_rating,keeblerrainbow,0.0,8.0,,,,,
